epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3907,5931.5,0.26056,0.23178,0.79735,0.9406,0.95677,0.98219,0.96336,0.1457,0.1454,0.75125,0.00613306,0.00613306,0.00613306
3908,5932.97,0.27046,0.22823,0.80214,0.94197,0.95521,0.98238,0.96283,0.1456,0.14527,0.75119,0.00613207,0.00613207,0.00613207
3909,5934.59,0.26311,0.23788,0.79157,0.93229,0.95505,0.98109,0.96248,0.14538,0.14512,0.75117,0.00613108,0.00613108,0.00613108
3910,5936.05,0.28159,0.23558,0.80424,0.93427,0.95599,0.98326,0.96342,0.14527,0.14532,0.75111,0.00613009,0.00613009,0.00613009
3911,5937.55,0.2834,0.23732,0.80887,0.93438,0.95577,0.98169,0.96459,0.1453,0.14571,0.7511,0.0061291,0.0061291,0.0061291
3912,5938.99,0.26675,0.23808,0.79527,0.9342,0.95585,0.98317,0.9654,0.14537,0.14542,0.75113,0.00612811,0.00612811,0.00612811
3913,5940.5,0.25494,0.2298,0.79561,0.93666,0.95827,0.98388,0.965,0.14623,0.14603,0.75107,0.00612712,0.00612712,0.00612712
3914,5941.97,0.27968,0.24395,0.79732,0.94096,0.95814,0.98298,0.96463,0.14648,0.14648,0.75113,0.00612613,0.00612613,0.00612613
3915,5943.42,0.25332,0.2305,0.80258,0.93955,0.95192,0.98293,0.96334,0.14669,0.14604,0.75115,0.00612514,0.00612514,0.00612514
3916,5944.92,0.26944,0.23554,0.80235,0.94023,0.95812,0.98367,0.96585,0.14694,0.14596,0.75116,0.00612415,0.00612415,0.00612415
3917,5946.4,0.25111,0.22896,0.79045,0.9364,0.95753,0.98306,0.96424,0.14705,0.1462,0.75125,0.00612316,0.00612316,0.00612316
3918,5947.89,0.28644,0.24388,0.8,0.93561,0.95993,0.98293,0.96284,0.14701,0.14613,0.75127,0.00612217,0.00612217,0.00612217
3919,5949.44,0.26352,0.23306,0.79936,0.93715,0.95953,0.98281,0.96467,0.14719,0.14673,0.75141,0.00612118,0.00612118,0.00612118
3920,5950.97,0.26816,0.2295,0.79596,0.9377,0.9615,0.98305,0.96337,0.1475,0.14674,0.7515,0.00612019,0.00612019,0.00612019
3921,5952.45,0.2553,0.23341,0.79015,0.93319,0.95922,0.98132,0.96427,0.14742,0.14633,0.75157,0.0061192,0.0061192,0.0061192
3922,5953.94,0.25691,0.23185,0.78732,0.92902,0.95954,0.98226,0.96556,0.14747,0.14602,0.75168,0.00611821,0.00611821,0.00611821
3923,5955.48,0.27293,0.2353,0.80136,0.93302,0.95951,0.98274,0.96475,0.14813,0.14615,0.75175,0.00611722,0.00611722,0.00611722
3924,5956.91,0.26267,0.22482,0.80278,0.91947,0.95901,0.98364,0.9663,0.14748,0.14605,0.75174,0.00611623,0.00611623,0.00611623
3925,5958.4,0.27153,0.2312,0.79689,0.92212,0.96062,0.98399,0.96656,0.14816,0.1461,0.75189,0.00611524,0.00611524,0.00611524
3926,5959.89,0.26383,0.22725,0.7926,0.92018,0.96195,0.98346,0.96412,0.14907,0.14635,0.75195,0.00611425,0.00611425,0.00611425
3927,5961.4,0.262,0.22696,0.8049,0.916,0.9581,0.98266,0.96451,0.1487,0.14632,0.75195,0.00611326,0.00611326,0.00611326
3928,5962.94,0.29261,0.23833,0.8029,0.92783,0.96131,0.98383,0.96337,0.14908,0.14663,0.75195,0.00611227,0.00611227,0.00611227
3929,5964.63,0.26517,0.23188,0.79399,0.92332,0.95947,0.98205,0.9625,0.14976,0.14723,0.75201,0.00611128,0.00611128,0.00611128
3930,5966.18,0.28099,0.23712,0.80776,0.91985,0.9595,0.98072,0.95995,0.14901,0.14702,0.75207,0.00611029,0.00611029,0.00611029
3931,5967.7,0.27274,0.23399,0.79552,0.91789,0.96109,0.97845,0.95999,0.14899,0.14714,0.75217,0.0061093,0.0061093,0.0061093
3932,5969.14,0.27553,0.23809,0.80765,0.92827,0.96156,0.98192,0.96323,0.14947,0.1473,0.75222,0.00610831,0.00610831,0.00610831
3933,5970.63,0.26994,0.2308,0.80072,0.92369,0.96054,0.9796,0.96108,0.14899,0.14716,0.75226,0.00610732,0.00610732,0.00610732
3934,5972.08,0.25781,0.22433,0.80082,0.92942,0.96024,0.9823,0.96267,0.14886,0.14658,0.75234,0.00610633,0.00610633,0.00610633
3935,5973.59,0.27093,0.23096,0.79692,0.92695,0.96006,0.98052,0.96156,0.14875,0.14655,0.75239,0.00610534,0.00610534,0.00610534
3936,5975.05,0.25666,0.22893,0.80034,0.92517,0.96003,0.98094,0.96139,0.14852,0.14587,0.75244,0.00610435,0.00610435,0.00610435
3937,5976.53,0.24388,0.2154,0.79152,0.92684,0.96172,0.98146,0.96127,0.14855,0.14584,0.75238,0.00610336,0.00610336,0.00610336
3938,5977.99,0.28687,0.24277,0.79673,0.92407,0.96129,0.98162,0.96079,0.14816,0.1457,0.75239,0.00610237,0.00610237,0.00610237
3939,5979.62,0.26947,0.2378,0.7878,0.92972,0.96005,0.98144,0.96219,0.14833,0.14603,0.75236,0.00610138,0.00610138,0.00610138
3940,5981.13,0.27507,0.237,0.80364,0.92367,0.96002,0.98009,0.95939,0.14848,0.14625,0.7523,0.00610039,0.00610039,0.00610039
3941,5982.56,0.26161,0.23117,0.79276,0.92666,0.96113,0.9816,0.96122,0.14828,0.14566,0.75228,0.0060994,0.0060994,0.0060994
3942,5984.08,0.26108,0.23352,0.79862,0.9276,0.96164,0.97983,0.95986,0.14865,0.14599,0.75224,0.00609841,0.00609841,0.00609841
3943,5985.55,0.25531,0.22798,0.79068,0.92712,0.96142,0.97999,0.96031,0.14911,0.14572,0.75213,0.00609742,0.00609742,0.00609742
3944,5987.08,0.26837,0.23617,0.7995,0.93706,0.96206,0.98059,0.96241,0.14919,0.14556,0.75218,0.00609643,0.00609643,0.00609643
3945,5988.59,0.26854,0.22963,0.80207,0.93678,0.96046,0.98118,0.96148,0.14977,0.14592,0.75209,0.00609544,0.00609544,0.00609544
3946,5990.12,0.25072,0.22017,0.79795,0.94081,0.9611,0.98244,0.96105,0.14964,0.14585,0.75201,0.00609445,0.00609445,0.00609445
3947,5991.65,0.2588,0.23098,0.79728,0.94183,0.96358,0.98353,0.96108,0.14906,0.14598,0.752,0.00609346,0.00609346,0.00609346
3948,5993.18,0.2691,0.23446,0.79689,0.93695,0.96164,0.98258,0.96225,0.14888,0.14607,0.75191,0.00609247,0.00609247,0.00609247
3949,5994.78,0.26844,0.23465,0.79599,0.93568,0.96159,0.98291,0.96376,0.14794,0.14575,0.75183,0.00609148,0.00609148,0.00609148
3950,5996.33,0.26927,0.24628,0.79519,0.94135,0.96279,0.98424,0.96588,0.14807,0.14585,0.75184,0.00609049,0.00609049,0.00609049
3951,5997.78,0.26448,0.23172,0.79743,0.9393,0.96284,0.98364,0.96394,0.14771,0.14579,0.75171,0.0060895,0.0060895,0.0060895
3952,5999.29,0.26199,0.23939,0.79569,0.94463,0.96282,0.98362,0.96317,0.1473,0.1453,0.75169,0.00608851,0.00608851,0.00608851
3953,6000.84,0.27582,0.24008,0.79559,0.94186,0.96156,0.98248,0.96173,0.14727,0.1447,0.75171,0.00608752,0.00608752,0.00608752
3954,6002.29,0.26645,0.2281,0.79467,0.93626,0.96245,0.98219,0.96112,0.14683,0.14469,0.75164,0.00608653,0.00608653,0.00608653
3955,6003.78,0.24714,0.22871,0.79672,0.94038,0.96381,0.98227,0.96229,0.14653,0.14461,0.7515,0.00608554,0.00608554,0.00608554
3956,6005.23,0.27314,0.24093,0.79847,0.94091,0.9631,0.98346,0.9655,0.14626,0.14462,0.75146,0.00608455,0.00608455,0.00608455
3957,6006.75,0.24803,0.22312,0.79199,0.93897,0.96226,0.98245,0.96304,0.14658,0.14511,0.75137,0.00608356,0.00608356,0.00608356
3958,6008.25,0.25128,0.22702,0.79654,0.93897,0.96159,0.98066,0.96113,0.14629,0.14443,0.75131,0.00608257,0.00608257,0.00608257
3959,6009.81,0.27063,0.23731,0.79377,0.93425,0.95803,0.97843,0.9592,0.14606,0.14354,0.75134,0.00608158,0.00608158,0.00608158
3960,6011.36,0.25552,0.22878,0.79706,0.9349,0.95726,0.98135,0.96123,0.14592,0.14389,0.75132,0.00608059,0.00608059,0.00608059
3961,6012.9,0.27682,0.2417,0.79817,0.93454,0.95629,0.98137,0.96274,0.14561,0.14401,0.75139,0.0060796,0.0060796,0.0060796
3962,6014.36,0.2517,0.23101,0.79916,0.93391,0.95602,0.98182,0.96285,0.14617,0.14407,0.75149,0.00607861,0.00607861,0.00607861
3963,6015.89,0.26118,0.22813,0.80306,0.93827,0.95558,0.98126,0.96155,0.14589,0.1446,0.75149,0.00607762,0.00607762,0.00607762
3964,6017.39,0.26143,0.23237,0.79682,0.93808,0.95514,0.98194,0.96335,0.14569,0.14496,0.75161,0.00607663,0.00607663,0.00607663
3965,6018.85,0.2734,0.2368,0.80032,0.93427,0.95497,0.98285,0.96196,0.14622,0.1453,0.75174,0.00607564,0.00607564,0.00607564
3966,6020.29,0.27475,0.24541,0.806,0.93522,0.95463,0.98249,0.96222,0.146,0.14561,0.75176,0.00607465,0.00607465,0.00607465
3967,6021.81,0.23283,0.22158,0.78874,0.93144,0.95327,0.98196,0.96391,0.14701,0.14604,0.75196,0.00607366,0.00607366,0.00607366
3968,6023.32,0.27665,0.2376,0.79576,0.92889,0.95163,0.98268,0.96339,0.14693,0.14605,0.75195,0.00607267,0.00607267,0.00607267
3969,6024.9,0.27473,0.23783,0.8005,0.93325,0.95522,0.98226,0.96322,0.14807,0.14651,0.75217,0.00607168,0.00607168,0.00607168
3970,6026.37,0.28864,0.24516,0.79495,0.93297,0.95653,0.98091,0.96199,0.14905,0.14686,0.75225,0.00607069,0.00607069,0.00607069
3971,6027.9,0.26893,0.23209,0.8071,0.94022,0.95821,0.98143,0.9613,0.14905,0.14687,0.75218,0.0060697,0.0060697,0.0060697
3972,6029.34,0.28391,0.23487,0.80079,0.93218,0.95757,0.98054,0.95833,0.14942,0.14672,0.75232,0.00606871,0.00606871,0.00606871
3973,6030.89,0.27447,0.23465,0.80528,0.92759,0.9579,0.98037,0.96084,0.15025,0.14675,0.75237,0.00606772,0.00606772,0.00606772
3974,6032.36,0.26904,0.23189,0.79602,0.92998,0.95762,0.97955,0.95825,0.15011,0.1468,0.75229,0.00606673,0.00606673,0.00606673
3975,6033.91,0.28081,0.22944,0.80357,0.92778,0.95932,0.98006,0.95948,0.14993,0.14633,0.75231,0.00606574,0.00606574,0.00606574
3976,6035.39,0.26632,0.23345,0.79144,0.93131,0.95937,0.9814,0.9633,0.14925,0.14625,0.75217,0.00606475,0.00606475,0.00606475
3977,6036.87,0.26457,0.23502,0.79672,0.93504,0.95877,0.98156,0.96279,0.14906,0.14589,0.75204,0.00606376,0.00606376,0.00606376
3978,6038.43,0.28474,0.24575,0.79652,0.93284,0.96186,0.98017,0.96067,0.14855,0.14583,0.75201,0.00606277,0.00606277,0.00606277
3979,6039.95,0.25871,0.22754,0.79404,0.93172,0.95791,0.98035,0.96076,0.14871,0.14633,0.75198,0.00606178,0.00606178,0.00606178
3980,6041.39,0.26034,0.22842,0.79093,0.93201,0.96126,0.98202,0.96253,0.1493,0.14686,0.7519,0.00606079,0.00606079,0.00606079
3981,6042.84,0.28268,0.24125,0.79925,0.92851,0.95985,0.98026,0.96047,0.14828,0.14664,0.75187,0.0060598,0.0060598,0.0060598
3982,6044.35,0.25692,0.23918,0.79283,0.93358,0.96175,0.98169,0.9625,0.14768,0.14639,0.75178,0.00605881,0.00605881,0.00605881
3983,6045.86,0.26582,0.23178,0.79658,0.93294,0.95858,0.98249,0.96322,0.14769,0.14636,0.75179,0.00605782,0.00605782,0.00605782
3984,6047.34,0.27823,0.23678,0.79454,0.93595,0.95861,0.98173,0.96244,0.14705,0.14613,0.75175,0.00605683,0.00605683,0.00605683
3985,6048.85,0.27006,0.2299,0.80113,0.93787,0.95647,0.98153,0.96282,0.14689,0.14625,0.7517,0.00605584,0.00605584,0.00605584
3986,6050.4,0.25879,0.22915,0.79812,0.93903,0.95645,0.98034,0.96312,0.14734,0.1463,0.75167,0.00605485,0.00605485,0.00605485
3987,6051.85,0.24452,0.22202,0.79416,0.93712,0.95703,0.98065,0.9635,0.14678,0.14609,0.75169,0.00605386,0.00605386,0.00605386
3988,6053.4,0.26422,0.22771,0.79926,0.93742,0.95636,0.98173,0.96496,0.14651,0.14605,0.7517,0.00605287,0.00605287,0.00605287
3989,6054.92,0.2722,0.23808,0.7952,0.94046,0.96129,0.98296,0.96774,0.14677,0.14608,0.75167,0.00605188,0.00605188,0.00605188
3990,6056.4,0.26259,0.22987,0.7946,0.94269,0.96413,0.98405,0.97005,0.14596,0.14529,0.75169,0.00605089,0.00605089,0.00605089
3991,6057.9,0.28071,0.23403,0.80167,0.93957,0.95874,0.98118,0.96588,0.14576,0.14488,0.75165,0.0060499,0.0060499,0.0060499
3992,6059.43,0.281,0.24324,0.80372,0.94083,0.95964,0.9822,0.96713,0.14637,0.14554,0.75161,0.00604891,0.00604891,0.00604891
3993,6060.91,0.2667,0.2357,0.796,0.94088,0.96179,0.98283,0.96791,0.14567,0.14521,0.75172,0.00604792,0.00604792,0.00604792
3994,6062.43,0.26064,0.23422,0.79872,0.94013,0.95801,0.98247,0.96635,0.14582,0.14595,0.75162,0.00604693,0.00604693,0.00604693
3995,6063.93,0.24983,0.22034,0.79444,0.94171,0.95558,0.9835,0.96705,0.1462,0.14611,0.75168,0.00604594,0.00604594,0.00604594
3996,6065.34,0.24963,0.22004,0.80237,0.94319,0.95381,0.98356,0.96618,0.14619,0.14617,0.75168,0.00604495,0.00604495,0.00604495
3997,6066.84,0.26773,0.22977,0.80352,0.94227,0.95405,0.98387,0.96738,0.14683,0.14655,0.7518,0.00604396,0.00604396,0.00604396
3998,6068.36,0.24904,0.22782,0.79328,0.94245,0.95451,0.98264,0.96429,0.14753,0.14651,0.75189,0.00604297,0.00604297,0.00604297
3999,6070.04,0.26501,0.22844,0.8023,0.93474,0.95199,0.98149,0.96401,0.14708,0.14653,0.75188,0.00604198,0.00604198,0.00604198
4000,6071.57,0.2564,0.22931,0.7981,0.93143,0.95208,0.98179,0.96396,0.14731,0.14677,0.75205,0.00604099,0.00604099,0.00604099
4001,6073.09,0.28408,0.23554,0.79643,0.93173,0.95536,0.97973,0.96157,0.14731,0.1468,0.7521,0.00604,0.00604,0.00604
4002,6074.56,0.26163,0.22771,0.7979,0.93483,0.9573,0.98175,0.96456,0.14742,0.14693,0.75211,0.00603901,0.00603901,0.00603901
4003,6076.05,0.26487,0.22475,0.79631,0.93998,0.955,0.98051,0.96306,0.14742,0.14686,0.75214,0.00603802,0.00603802,0.00603802
4004,6077.61,0.28318,0.23529,0.80289,0.94155,0.95697,0.98236,0.96399,0.14738,0.14694,0.7521,0.00603703,0.00603703,0.00603703
4005,6079.03,0.26919,0.22893,0.80305,0.9398,0.95807,0.98205,0.9631,0.1477,0.14724,0.75211,0.00603604,0.00603604,0.00603604
4006,6080.55,0.2491,0.21826,0.79164,0.93863,0.96042,0.98195,0.96341,0.14732,0.14678,0.75202,0.00603505,0.00603505,0.00603505
4007,6082.03,0.25635,0.22459,0.79858,0.94132,0.95783,0.98235,0.96439,0.14704,0.14669,0.75205,0.00603406,0.00603406,0.00603406
4008,6083.52,0.29057,0.23953,0.8019,0.93997,0.9575,0.9815,0.96278,0.1476,0.147,0.75198,0.00603307,0.00603307,0.00603307
4009,6085.06,0.27014,0.23732,0.80949,0.93796,0.95625,0.98248,0.96307,0.14785,0.14707,0.75189,0.00603208,0.00603208,0.00603208
4010,6086.52,0.28383,0.24638,0.80177,0.93593,0.95906,0.98266,0.96192,0.14785,0.14738,0.75188,0.00603109,0.00603109,0.00603109
4011,6088.12,0.28018,0.23033,0.80562,0.93654,0.95734,0.98184,0.9619,0.14832,0.14725,0.75188,0.0060301,0.0060301,0.0060301
4012,6089.66,0.27583,0.23449,0.79257,0.94032,0.95634,0.98282,0.96401,0.14844,0.14745,0.75187,0.00602911,0.00602911,0.00602911
4013,6091.13,0.27606,0.23341,0.80245,0.94054,0.95711,0.98108,0.96308,0.14846,0.14746,0.75187,0.00602812,0.00602812,0.00602812
4014,6092.59,0.26334,0.21845,0.80394,0.94442,0.95815,0.98283,0.96355,0.14843,0.14726,0.75181,0.00602713,0.00602713,0.00602713
4015,6094.12,0.26401,0.23132,0.79424,0.94577,0.95904,0.98422,0.96355,0.14834,0.14705,0.75177,0.00602614,0.00602614,0.00602614
4016,6095.55,0.27091,0.2371,0.79852,0.94071,0.95741,0.98359,0.96565,0.14818,0.1464,0.75179,0.00602515,0.00602515,0.00602515
4017,6097.06,0.25857,0.22873,0.79081,0.94246,0.9585,0.98196,0.96391,0.14782,0.14627,0.75168,0.00602416,0.00602416,0.00602416
4018,6098.58,0.25683,0.23,0.79529,0.94421,0.95959,0.98487,0.96669,0.14704,0.146,0.75164,0.00602317,0.00602317,0.00602317
4019,6100.2,0.26514,0.23229,0.80779,0.93509,0.95791,0.98189,0.96275,0.14743,0.14588,0.75164,0.00602218,0.00602218,0.00602218
4020,6101.74,0.25406,0.23092,0.79719,0.93842,0.95933,0.98052,0.96253,0.14753,0.146,0.75159,0.00602119,0.00602119,0.00602119
4021,6103.29,0.26691,0.23384,0.79965,0.92746,0.95639,0.98208,0.9655,0.14791,0.14572,0.7516,0.0060202,0.0060202,0.0060202
4022,6104.8,0.28014,0.23714,0.80163,0.93189,0.96138,0.98175,0.96434,0.14828,0.14578,0.75166,0.00601921,0.00601921,0.00601921
4023,6106.31,0.26132,0.23197,0.79261,0.93483,0.96098,0.98273,0.96565,0.14818,0.14574,0.75162,0.00601822,0.00601822,0.00601822
4024,6107.77,0.27044,0.23685,0.79674,0.93241,0.9602,0.98266,0.96362,0.14894,0.14554,0.75176,0.00601723,0.00601723,0.00601723
4025,6109.26,0.24703,0.22707,0.79277,0.93468,0.96085,0.98248,0.96336,0.14884,0.14548,0.75176,0.00601624,0.00601624,0.00601624
4026,6110.8,0.25786,0.22987,0.79276,0.93476,0.96203,0.98352,0.96301,0.14951,0.14569,0.75187,0.00601525,0.00601525,0.00601525
4027,6112.27,0.26354,0.22871,0.79578,0.93736,0.96057,0.98298,0.96271,0.14995,0.14579,0.7519,0.00601426,0.00601426,0.00601426
4028,6113.81,0.26166,0.23178,0.80073,0.93835,0.95771,0.98284,0.96213,0.14967,0.14584,0.75188,0.00601327,0.00601327,0.00601327
4029,6115.34,0.27029,0.23557,0.80285,0.94196,0.95842,0.98306,0.963,0.15027,0.14603,0.7519,0.00601228,0.00601228,0.00601228
4030,6116.88,0.27617,0.2385,0.79192,0.94076,0.95759,0.98298,0.96346,0.1511,0.14636,0.75202,0.00601129,0.00601129,0.00601129
4031,6118.36,0.26723,0.23316,0.79797,0.93845,0.95362,0.98125,0.96242,0.15088,0.14614,0.75194,0.0060103,0.0060103,0.0060103
4032,6119.85,0.27081,0.23378,0.79852,0.93755,0.95419,0.98211,0.96296,0.15169,0.14649,0.75202,0.00600931,0.00600931,0.00600931
4033,6121.4,0.25754,0.22773,0.79707,0.92721,0.95623,0.98014,0.96221,0.15252,0.14675,0.75201,0.00600832,0.00600832,0.00600832
4034,6122.85,0.26792,0.23199,0.79136,0.92962,0.95861,0.98189,0.96314,0.15263,0.14673,0.75196,0.00600733,0.00600733,0.00600733
4035,6124.33,0.26023,0.2275,0.79882,0.93033,0.95846,0.98163,0.96178,0.15369,0.14729,0.75206,0.00600634,0.00600634,0.00600634
4036,6125.89,0.26841,0.22989,0.79347,0.92878,0.95622,0.98041,0.95989,0.1543,0.14691,0.7521,0.00600535,0.00600535,0.00600535
4037,6127.34,0.29424,0.2462,0.79952,0.92882,0.95545,0.97711,0.95678,0.15313,0.14653,0.75194,0.00600436,0.00600436,0.00600436
4038,6128.88,0.23938,0.2173,0.80032,0.93236,0.95802,0.98218,0.96197,0.15335,0.14666,0.75194,0.00600337,0.00600337,0.00600337
4039,6130.45,0.25729,0.22822,0.79533,0.93222,0.95787,0.98236,0.96091,0.15303,0.1466,0.75184,0.00600238,0.00600238,0.00600238
4040,6131.92,0.26027,0.22867,0.79665,0.92671,0.95885,0.98337,0.963,0.15254,0.14666,0.75179,0.00600139,0.00600139,0.00600139
4041,6133.4,0.28656,0.24061,0.80114,0.9329,0.95965,0.98158,0.96182,0.15235,0.1466,0.75181,0.0060004,0.0060004,0.0060004
4042,6134.86,0.25718,0.23007,0.79996,0.93172,0.95696,0.9838,0.9626,0.15161,0.14664,0.75184,0.00599941,0.00599941,0.00599941
4043,6136.32,0.25259,0.22506,0.79037,0.93221,0.96064,0.98229,0.96077,0.15116,0.14625,0.75175,0.00599842,0.00599842,0.00599842
4044,6137.75,0.26439,0.22871,0.79394,0.92117,0.95451,0.98255,0.96135,0.15076,0.14609,0.7517,0.00599743,0.00599743,0.00599743
4045,6139.25,0.2817,0.24657,0.79486,0.93817,0.95673,0.98244,0.96238,0.15071,0.14601,0.75173,0.00599644,0.00599644,0.00599644
4046,6140.67,0.23865,0.22254,0.79805,0.93427,0.95419,0.98313,0.96147,0.15026,0.1458,0.75167,0.00599545,0.00599545,0.00599545
4047,6142.22,0.25211,0.22659,0.79545,0.93811,0.95564,0.98415,0.96315,0.15004,0.14543,0.75169,0.00599446,0.00599446,0.00599446
4048,6143.74,0.25629,0.22938,0.79127,0.93421,0.95329,0.98344,0.96292,0.14993,0.14586,0.75164,0.00599347,0.00599347,0.00599347
4049,6145.33,0.24854,0.22554,0.79738,0.93794,0.95569,0.98324,0.9631,0.15063,0.14653,0.7517,0.00599248,0.00599248,0.00599248
4050,6146.86,0.28071,0.24397,0.80259,0.93862,0.95387,0.98409,0.9644,0.15026,0.14622,0.75168,0.00599149,0.00599149,0.00599149
4051,6148.37,0.26179,0.231,0.79811,0.93646,0.9544,0.98328,0.96605,0.14977,0.14636,0.75178,0.0059905,0.0059905,0.0059905
4052,6149.78,0.25503,0.23022,0.79532,0.9363,0.95391,0.98325,0.96644,0.14985,0.14667,0.75172,0.00598951,0.00598951,0.00598951
4053,6151.2,0.2607,0.22786,0.79685,0.93709,0.95669,0.98502,0.96835,0.14874,0.14593,0.75164,0.00598852,0.00598852,0.00598852
4054,6152.64,0.25536,0.22936,0.79213,0.93308,0.95488,0.98391,0.96901,0.14836,0.14545,0.75172,0.00598753,0.00598753,0.00598753
4055,6154.06,0.27233,0.238,0.79471,0.93699,0.95708,0.98424,0.96794,0.14866,0.14562,0.75175,0.00598654,0.00598654,0.00598654
4056,6155.5,0.25756,0.23413,0.79178,0.9337,0.95353,0.98357,0.96834,0.14834,0.14552,0.75177,0.00598555,0.00598555,0.00598555
4057,6156.93,0.2596,0.24121,0.78925,0.93146,0.96,0.98471,0.96734,0.14841,0.14539,0.75184,0.00598456,0.00598456,0.00598456
4058,6158.31,0.2639,0.23312,0.78842,0.92582,0.95804,0.98324,0.96702,0.14895,0.14593,0.75189,0.00598357,0.00598357,0.00598357
4059,6159.78,0.25482,0.23314,0.79309,0.92928,0.95803,0.98332,0.96373,0.14861,0.14576,0.752,0.00598258,0.00598258,0.00598258
4060,6161.26,0.2815,0.24169,0.7941,0.93258,0.96111,0.98535,0.96645,0.14859,0.14616,0.75213,0.00598159,0.00598159,0.00598159
4061,6162.67,0.25308,0.23171,0.79564,0.93027,0.96283,0.9845,0.96563,0.14866,0.14595,0.75224,0.0059806,0.0059806,0.0059806
4062,6164.09,0.25458,0.22616,0.78983,0.93076,0.96244,0.98442,0.96599,0.14837,0.14549,0.75232,0.00597961,0.00597961,0.00597961
4063,6165.51,0.2609,0.23184,0.80064,0.92406,0.96271,0.98356,0.96424,0.14821,0.1451,0.75239,0.00597862,0.00597862,0.00597862
4064,6166.91,0.27216,0.2329,0.79829,0.92812,0.96444,0.98414,0.96636,0.14828,0.14513,0.75245,0.00597763,0.00597763,0.00597763
4065,6168.32,0.25162,0.22541,0.79398,0.92872,0.96252,0.98285,0.96413,0.14818,0.14501,0.75246,0.00597664,0.00597664,0.00597664
4066,6169.74,0.26126,0.22733,0.79675,0.92965,0.96146,0.98329,0.96505,0.14789,0.14493,0.75248,0.00597565,0.00597565,0.00597565
4067,6171.14,0.2726,0.22982,0.79859,0.93074,0.96254,0.98465,0.96753,0.14785,0.14498,0.75251,0.00597466,0.00597466,0.00597466
4068,6172.64,0.25429,0.22262,0.79339,0.93134,0.96077,0.98359,0.96627,0.14788,0.14462,0.75251,0.00597367,0.00597367,0.00597367
4069,6174.19,0.2801,0.24398,0.79542,0.93722,0.96057,0.98425,0.96739,0.1476,0.14453,0.75258,0.00597268,0.00597268,0.00597268
4070,6175.71,0.24817,0.22285,0.79177,0.93261,0.96032,0.98302,0.96725,0.14745,0.14465,0.75257,0.00597169,0.00597169,0.00597169
4071,6177.18,0.27346,0.23299,0.79975,0.92953,0.96101,0.98385,0.96684,0.14698,0.14438,0.75259,0.0059707,0.0059707,0.0059707
4072,6178.66,0.27075,0.23078,0.80055,0.92658,0.96141,0.98307,0.96656,0.14633,0.1437,0.75258,0.00596971,0.00596971,0.00596971
4073,6180.09,0.25472,0.23061,0.79353,0.92872,0.95964,0.98444,0.96673,0.14632,0.14372,0.75258,0.00596872,0.00596872,0.00596872
4074,6181.58,0.26484,0.22663,0.79237,0.93383,0.9617,0.98419,0.96633,0.14603,0.14358,0.75258,0.00596773,0.00596773,0.00596773
4075,6183.15,0.26397,0.22997,0.79667,0.93027,0.96099,0.98272,0.96471,0.14626,0.14348,0.75251,0.00596674,0.00596674,0.00596674
4076,6184.64,0.2611,0.22853,0.79675,0.93506,0.96316,0.98498,0.96448,0.1464,0.14367,0.75248,0.00596575,0.00596575,0.00596575
4077,6186.16,0.25834,0.22202,0.80258,0.9335,0.95898,0.9845,0.96542,0.14643,0.14384,0.75245,0.00596476,0.00596476,0.00596476
4078,6187.59,0.26898,0.2307,0.80032,0.93935,0.96132,0.98468,0.96499,0.14616,0.14368,0.75228,0.00596377,0.00596377,0.00596377
4079,6189.13,0.25396,0.2261,0.79998,0.93897,0.96118,0.98451,0.96531,0.14639,0.14388,0.75227,0.00596278,0.00596278,0.00596278
4080,6190.64,0.25176,0.22204,0.7944,0.93718,0.96072,0.98276,0.96448,0.14635,0.14375,0.75218,0.00596179,0.00596179,0.00596179
4081,6192.13,0.2557,0.22671,0.79055,0.93482,0.95988,0.98292,0.96405,0.14616,0.14332,0.75214,0.0059608,0.0059608,0.0059608
4082,6193.61,0.29675,0.24721,0.80914,0.93828,0.96121,0.98418,0.96787,0.14622,0.14368,0.75219,0.00595981,0.00595981,0.00595981
4083,6195.08,0.26853,0.23293,0.80396,0.93516,0.96037,0.98275,0.96378,0.14597,0.14334,0.75218,0.00595882,0.00595882,0.00595882
4084,6196.59,0.25553,0.23542,0.79356,0.93433,0.96216,0.98367,0.96459,0.14548,0.14258,0.75218,0.00595783,0.00595783,0.00595783
4085,6198.07,0.26609,0.23321,0.80456,0.92717,0.96157,0.98436,0.9667,0.14563,0.14301,0.75213,0.00595684,0.00595684,0.00595684
